zone_id,n,mixture_ratio,median_excess,mean_score,completeness,mean_road_len,dec,residual,wx,wy
Zone_DH156,397,0.9168765743073048,0.3556998720159851,0.6547436667742484,10.15,5797.454261119685,8,0.2511321384081626,235668.40695214106,2641825.756952141
Zone_DH157,397,0.8236775818639799,0.2448569402134449,0.5513492129771702,9.188,4654.162004302377,7,0.1883671785596469,235668.65884130984,2643819.207833753
Zone_DH158,386,0.6217616580310881,0.1917801668035949,0.5262272952399532,5.338,2958.0121404001816,6,0.10825065752302943,235639.2002072539,2645807.171968912
Zone_DH159,347,0.547550432276657,0.1334515903169518,0.4281209506666521,4.562,3059.8067154243713,5,0.05858912957896434,235601.10536023055,2647751.5389337176
Zone_DH160,362,0.6215469613259669,0.1727803275165335,0.4836926566876404,3.444,2740.56457747601,4,0.1679549397519715,235620.04353591162,2649799.7692265194
Zone_DH161,72,0.375,0.0387185855478902,0.3812513280767141,1.456,1588.5615984662936,2,-0.015699239039191848,235533.70222222226,2651024.3855555556
Zone_DH162,126,0.3571428571428571,0.0276110564826848,0.4164738783274124,1.206,1888.0338203460776,2,-0.025647329766706584,237873.38476190477,2618347.4014285714
Zone_DH163,398,0.4246231155778894,0.0684801903714306,0.3839100948890416,4.375,4207.710903810638,5,-0.05842221612684134,237656.9573869347,2619814.0561306532
Zone_DH164,359,0.6044568245125348,0.1296327637597149,0.4444530522530657,11.05,4125.263386484008,8,-0.08976019905326904,237628.19309192203,2621854.9024233986
Zone_DH165,398,0.8442211055276382,0.2070664294943944,0.521001899918303,15.4,6115.18805288726,9,0.012386574906303571,237666.25386934675,2623823.3526130654
