zone_id,node_count,edge_count,density,transitivity,avg_clustering_coef,avg_degree,n_scc,n_wcc,gscc_pct,gwcc_pct,wcc_fragmentation,orientation_entropy,path_length_p90,path_length_p90_norm,mean_in_degree_centrality,mean_out_degree_centrality,hub_dominance_ratio,mean_closeness_centrality,mean_betweenness_centrality,betweenness_gini,mean_katz_centrality,mean_pagerank,mean_local_clustering,mean_strength_norm,global_efficiency,local_efficiency
Zone_DH371,312,843,0.008688,0.0427,0.0411,5.4038,5,5,96.79,96.79,0.016,3.2792,25.0,1.4153,0.009142,0.009142,1.4537,0.071388,0.04756,0.6762,0.057333,0.003311,0.0425,0.0091,0.106481,0.043598
Zone_DH372,201,440,0.010945,0.0615,0.0539,4.3781,11,7,45.27,47.76,0.0348,3.6187,21.0,1.4812,0.020833,0.020833,2.0211,0.086665,0.105886,0.4893,0.101743,0.010417,0.0382,0.0206,0.182602,0.038194
Zone_DH373,238,531,0.009414,0.0319,0.0301,4.4622,6,5,96.64,97.06,0.021,2.8961,22.0,1.426,0.009881,0.009881,1.76,0.075096,0.057388,0.5814,0.065537,0.004329,0.031,0.0098,0.128697,0.031025
Zone_DH374,294,686,0.007964,0.0369,0.0368,4.6667,9,8,90.14,90.48,0.0272,2.5196,25.0,1.458,0.008937,0.008937,1.6889,0.068989,0.054146,0.5802,0.061066,0.003759,0.0132,0.0089,0.122119,0.013158
Zone_DH375,243,588,0.009999,0.0691,0.0604,4.8395,10,10,58.44,58.44,0.0412,3.051,18.0,1.1547,0.017281,0.017281,1.6416,0.095141,0.06839,0.5121,0.083677,0.007042,0.0176,0.0172,0.161749,0.017606
Zone_DH376,151,350,0.015453,0.1056,0.0883,4.6358,9,7,48.34,48.34,0.0464,3.6301,11.0,0.8952,0.034247,0.034247,1.6222,0.152713,0.08121,0.5603,0.116459,0.013699,0.089,0.0338,0.209363,0.092466
Zone_DH377,51,80,0.031373,0.0682,0.0327,3.1373,13,13,27.45,27.45,0.2549,3.693,6.0,0.8402,0.142857,0.142857,1.6154,0.29271,0.215201,0.5802,0.266312,0.071429,0.0,0.1327,0.394741,0.0
Zone_DH378,34,48,0.042781,0.0,0.0,2.8235,10,10,32.35,32.35,0.2941,3.7193,5.0,0.8575,0.181818,0.181818,1.65,0.332489,0.240404,0.5302,0.300686,0.090909,0.0,0.1653,0.440173,0.0
Zone_DH379,85,198,0.027731,0.0484,0.0412,4.6588,4,4,96.47,96.47,0.0471,3.1042,17.0,1.8439,0.02981,0.02981,1.6566,0.107821,0.108211,0.7136,0.109805,0.012195,0.0427,0.0294,0.173099,0.042683
Zone_DH380,84,176,0.025244,0.0201,0.0119,4.1905,6,6,85.71,85.71,0.0714,3.2176,15.0,1.6366,0.03169,0.03169,1.7778,0.120776,0.112599,0.7065,0.117141,0.013889,0.0139,0.0312,0.185137,0.013889
Zone_DH381,46,74,0.035749,0.0,0.0,3.2174,9,9,50.0,50.0,0.1957,2.418,7.0,1.0321,0.086957,0.086957,2.0909,0.261691,0.140975,0.7381,0.206727,0.043478,0.0,0.0832,0.343354,0.0
Zone_DH382,26,44,0.067692,0.0,0.0,3.3846,4,4,57.69,57.69,0.1538,3.4474,7.0,1.3728,0.133333,0.133333,1.6071,0.253747,0.238095,0.5424,0.257291,0.066667,0.0,0.1244,0.370537,0.0
Zone_DH383,22,40,0.08658,0.0,0.0,3.6364,3,3,90.91,90.91,0.1364,3.4464,8.0,1.7056,0.105263,0.105263,1.5,0.238503,0.18655,0.6071,0.222614,0.05,0.0,0.1,0.33751,0.0
Zone_DH385,75,169,0.03045,0.0828,0.0689,4.5067,10,3,88.0,88.0,0.04,3.8837,14.0,1.6166,0.037762,0.037762,1.6296,0.130254,0.109312,0.5464,0.122628,0.015152,0.0783,0.0372,0.199092,0.078283
Zone_DH386,122,285,0.019306,0.0717,0.0478,4.6721,13,4,90.16,90.16,0.0328,3.9956,14.0,1.2675,0.023019,0.023019,1.5942,0.116903,0.071744,0.5809,0.09499,0.009091,0.053,0.0228,0.165353,0.05303
Zone_DH387,107,253,0.022306,0.1244,0.0919,4.729,4,3,92.52,92.52,0.028,3.9567,19.0,1.8368,0.024531,0.024531,1.6639,0.095993,0.099281,0.6387,0.100065,0.010101,0.0724,0.0243,0.151855,0.072391
Zone_DH388,54,110,0.038435,0.1429,0.0679,4.0741,4,4,53.7,53.7,0.0741,3.8555,9.0,1.2247,0.078818,0.078818,1.8125,0.200298,0.156906,0.5438,0.184647,0.034483,0.092,0.0761,0.28819,0.091954
Zone_DH389,63,109,0.027906,0.0417,0.0159,3.4603,12,9,52.38,52.38,0.1429,3.8799,10.0,1.2599,0.064394,0.064394,1.4559,0.177168,0.157625,0.6315,0.173306,0.030303,0.0303,0.0624,0.257726,0.030303
Zone_DH390,187,390,0.011213,0.0457,0.0365,4.1711,17,6,72.73,90.37,0.0321,3.8984,18.0,1.3163,0.01275,0.01275,1.8674,0.075883,0.048761,0.675,0.076572,0.005917,0.0306,0.0127,0.123468,0.030572
Zone_DH391,317,741,0.007397,0.0315,0.0363,4.6751,18,7,54.57,63.41,0.0221,4.0857,19.0,1.0671,0.011368,0.011368,1.7593,0.079555,0.046566,0.6716,0.070193,0.004975,0.034,0.0113,0.121382,0.033997
Zone_DH392,502,1326,0.005272,0.021,0.0196,5.2829,9,9,73.71,73.71,0.0179,3.8384,22.0,0.9819,0.007368,0.007368,1.4712,0.077939,0.032534,0.6141,0.051778,0.002703,0.0099,0.0073,0.107431,0.00991
Zone_DH393,625,1618,0.004149,0.0252,0.0232,5.1776,7,7,89.76,89.76,0.0112,3.9106,29.0,1.16,0.004705,0.004705,1.5183,0.062101,0.028514,0.6796,0.042028,0.001783,0.0169,0.0047,0.086428,0.016934
Zone_DH394,833,2054,0.002964,0.0348,0.0274,4.9316,11,11,88.96,88.96,0.0132,4.1045,30.0,1.0394,0.003388,0.003388,1.5953,0.054146,0.024721,0.7188,0.036558,0.00135,0.025,0.0034,0.074101,0.024966
Zone_DH395,1251,3054,0.001953,0.0236,0.0164,4.8825,12,12,81.45,81.45,0.0096,3.7972,36.0,1.0178,0.0024,0.0024,1.6369,0.046244,0.021427,0.7102,0.031172,0.000981,0.0152,0.0024,0.063761,0.015211
Zone_DH396,1466,3608,0.00168,0.0189,0.0137,4.9222,13,11,98.77,98.91,0.0075,3.6099,49.0,1.2798,0.001712,0.001712,2.0161,0.035203,0.020494,0.7937,0.026125,0.00069,0.0139,0.0017,0.052549,0.014494
Zone_DH397,1630,4176,0.001573,0.0179,0.0134,5.1239,8,7,98.96,99.57,0.0043,3.3465,43.0,1.0651,0.001586,0.001586,1.9442,0.037911,0.016203,0.7529,0.024704,0.000616,0.0134,0.0016,0.053687,0.013976
Zone_DH398,1695,4321,0.001505,0.0189,0.0145,5.0985,31,19,95.75,97.82,0.0112,3.3116,40.0,0.9716,0.001557,0.001557,1.9383,0.038693,0.015093,0.7233,0.02444,0.000603,0.0142,0.0016,0.055714,0.014294
Zone_DH399,1613,3887,0.001495,0.023,0.0177,4.8196,27,10,97.02,99.19,0.0062,3.6464,50.0,1.245,0.001516,0.001516,1.6499,0.031674,0.018372,0.7475,0.024871,0.000625,0.0178,0.0015,0.051283,0.017969
Zone_DH400,1987,4468,0.001132,0.0194,0.0132,4.4972,23,9,95.87,98.79,0.0045,3.8544,53.0,1.189,0.001152,0.001152,1.7701,0.030959,0.015762,0.7844,0.022456,0.000509,0.0133,0.0012,0.047334,0.01333
Zone_DH401,2187,5049,0.001056,0.0137,0.0092,4.6173,18,11,98.67,99.22,0.005,3.8526,47.0,1.005,0.00107,0.00107,1.7239,0.033527,0.01351,0.7455,0.021361,0.000461,0.0093,0.0011,0.047909,0.009293
Zone_DH402,2020,4827,0.001184,0.011,0.0084,4.7792,22,15,98.47,99.01,0.0074,3.6898,47.0,1.0457,0.001204,0.001204,1.6615,0.034444,0.014571,0.7328,0.022256,0.0005,0.0085,0.0012,0.050649,0.0085
Zone_DH403,1695,4275,0.001489,0.0139,0.012,5.0442,21,12,93.51,97.82,0.0071,3.5843,50.0,1.2145,0.001531,0.001531,1.5764,0.032436,0.016834,0.7314,0.024448,0.000603,0.0113,0.0015,0.052808,0.011259
Zone_DH404,1385,3647,0.001903,0.0224,0.018,5.2664,14,8,98.48,99.49,0.0058,3.39,53.0,1.4241,0.001922,0.001922,1.8892,0.034168,0.021884,0.7433,0.026818,0.000726,0.018,0.0019,0.054311,0.018324
Zone_DH405,1055,2807,0.002524,0.0284,0.0225,5.3213,7,4,98.77,99.72,0.0038,3.3218,37.0,1.1391,0.002539,0.002539,1.8739,0.043585,0.020843,0.7269,0.030696,0.000951,0.0225,0.0025,0.063242,0.02321
Zone_DH406,579,1481,0.004425,0.0313,0.0256,5.1157,7,3,89.98,99.31,0.0052,3.123,31.0,1.2883,0.004475,0.004475,1.5572,0.049601,0.028198,0.7268,0.041521,0.001739,0.0258,0.0045,0.077246,0.026377
Zone_DH407,363,800,0.006088,0.0478,0.0381,4.4077,13,5,68.32,84.57,0.0138,3.2701,34.0,1.7845,0.006983,0.006983,1.872,0.047644,0.052486,0.6544,0.056847,0.003257,0.0391,0.007,0.09462,0.039088
Zone_DH408,410,936,0.005582,0.0324,0.0301,4.5659,10,6,91.95,94.39,0.0146,2.4547,26.0,1.284,0.005985,0.005985,1.7315,0.060577,0.039734,0.6121,0.0506,0.002584,0.0293,0.006,0.10437,0.029285
Zone_DH409,572,1355,0.004149,0.0378,0.0393,4.7378,20,6,91.26,94.76,0.0105,2.4746,28.0,1.1707,0.004389,0.004389,1.6845,0.054452,0.030263,0.6593,0.042759,0.001845,0.0304,0.0044,0.092019,0.030443
Zone_DH410,448,1090,0.005443,0.062,0.0536,4.8661,20,11,75.67,89.96,0.0246,2.8609,29.0,1.3701,0.006234,0.006234,1.596,0.053462,0.033667,0.616,0.049633,0.002481,0.0476,0.0062,0.099295,0.04756
Zone_DH411,277,642,0.008397,0.0717,0.0529,4.6354,14,9,60.65,87.73,0.0325,3.2437,27.0,1.6223,0.009999,0.009999,1.6531,0.046109,0.030903,0.7358,0.063843,0.004115,0.0569,0.01,0.099309,0.056927
Zone_DH412,128,283,0.017409,0.0,0.0,4.4219,6,6,75.0,75.0,0.0469,3.414,15.0,1.3258,0.024013,0.024013,1.7534,0.116173,0.08208,0.6366,0.101368,0.010417,0.0,0.0238,0.171021,0.0
Zone_DH413,96,209,0.022917,0.0337,0.0191,4.3542,9,9,37.5,37.5,0.0938,3.7627,10.0,1.0206,0.063492,0.063492,1.8,0.178134,0.143091,0.5993,0.165747,0.027778,0.0,0.0617,0.259578,0.0
Zone_DH414,152,342,0.014901,0.0292,0.023,4.5,7,7,85.53,85.53,0.0461,3.4913,17.0,1.3789,0.018247,0.018247,1.6993,0.101784,0.073078,0.7091,0.087168,0.007692,0.0269,0.0181,0.146346,0.026923
Zone_DH415,153,354,0.015222,0.0554,0.0403,4.6275,5,5,93.46,93.46,0.0327,3.4588,16.0,1.2935,0.016842,0.016842,1.6725,0.101462,0.064327,0.7392,0.083114,0.006993,0.0431,0.0167,0.142784,0.045455
Zone_DH416,89,180,0.022983,0.0604,0.03,4.0449,5,5,92.13,92.13,0.0562,3.0678,31.0,3.286,0.026197,0.026197,1.8851,0.06713,0.179582,0.5994,0.109729,0.012195,0.0325,0.0259,0.141259,0.036585
Zone_DH417,61,116,0.031694,0.0,0.0,3.8033,5,5,63.93,63.93,0.082,3.5258,11.0,1.4084,0.052632,0.052632,2.0,0.156806,0.154101,0.6003,0.159378,0.025641,0.0,0.0513,0.231834,0.0
Zone_DH418,43,80,0.044297,0.0517,0.0388,3.7209,5,5,79.07,79.07,0.1163,3.8898,10.0,1.525,0.062389,0.062389,1.4571,0.174318,0.156361,0.6111,0.17073,0.029412,0.049,0.0606,0.253993,0.04902
Zone_DH419,27,52,0.074074,0.0882,0.0617,3.8519,2,2,88.89,88.89,0.0741,3.8253,10.0,1.9245,0.086957,0.086957,1.5,0.186088,0.208333,0.5726,0.203405,0.041667,0.0694,0.0833,0.288316,0.069444
Zone_DH420,47,112,0.051804,0.0638,0.0567,4.766,2,2,97.87,97.87,0.0426,3.7881,10.0,1.4586,0.054106,0.054106,1.6429,0.172859,0.113087,0.5301,0.14696,0.021739,0.058,0.0529,0.247721,0.057971
Zone_DH421,129,330,0.019985,0.06,0.0517,5.1163,3,1,98.45,100.0,0.0078,3.761,21.0,1.8489,0.019985,0.019985,1.5636,0.086601,0.081378,0.6972,0.08772,0.007752,0.0517,0.0198,0.142805,0.054264
Zone_DH422,136,336,0.018301,0.099,0.0735,4.9412,6,4,93.38,94.85,0.0294,3.7737,20.0,1.715,0.019743,0.019743,1.5828,0.09213,0.079684,0.6345,0.087682,0.007752,0.0775,0.0196,0.144275,0.082041
Zone_DH423,97,226,0.02427,0.1364,0.0859,4.6598,5,5,68.04,68.04,0.0515,3.8266,16.0,1.6246,0.034499,0.034499,1.7838,0.117625,0.120609,0.671,0.122429,0.015152,0.0808,0.034,0.183759,0.084596
Zone_DH424,135,257,0.014207,0.0841,0.0494,3.8074,21,11,55.56,55.56,0.0815,3.9686,16.0,1.3771,0.029189,0.029189,1.8519,0.111759,0.116663,0.6639,0.114901,0.013333,0.0756,0.0288,0.169203,0.08
Zone_DH425,317,699,0.006978,0.0428,0.0405,4.4101,17,9,83.91,92.11,0.0284,3.928,22.0,1.2356,0.007826,0.007826,1.7564,0.069878,0.038848,0.6987,0.058247,0.003425,0.0439,0.0078,0.107901,0.04395
Zone_DH426,642,1663,0.004041,0.0204,0.0187,5.1807,12,4,48.44,52.49,0.0062,4.0904,21.0,0.8288,0.007145,0.007145,1.6663,0.072018,0.034433,0.6654,0.054223,0.002967,0.0331,0.0071,0.106653,0.033136
Zone_DH427,1070,2961,0.002589,0.0202,0.0188,5.5346,7,7,83.55,83.55,0.0065,4.0246,31.0,0.9477,0.003148,0.003148,1.423,0.052888,0.020365,0.6962,0.033328,0.001119,0.0123,0.0031,0.072848,0.012304
Zone_DH428,1195,3237,0.002269,0.0223,0.0191,5.4176,10,9,96.74,96.9,0.0075,3.9855,32.0,0.9257,0.002365,0.002365,1.4617,0.049788,0.017356,0.7372,0.029272,0.000864,0.0189,0.0024,0.066207,0.018854
Zone_DH429,1283,3207,0.00195,0.0272,0.0205,4.9992,15,13,97.51,97.74,0.0101,4.0913,40.0,1.1167,0.002018,0.002018,1.5818,0.041838,0.018423,0.7403,0.028106,0.000797,0.0202,0.002,0.058469,0.020202
Zone_DH430,1392,3354,0.001732,0.0245,0.0181,4.819,15,13,97.56,97.7,0.0093,3.8155,43.0,1.1525,0.001791,0.001791,2.4653,0.039243,0.019476,0.711,0.026981,0.000735,0.0161,0.0018,0.055856,0.016054
Zone_DH431,1471,3576,0.001654,0.0275,0.0216,4.862,19,12,96.33,97.01,0.0082,3.7173,40.0,1.0429,0.001716,0.001716,2.4519,0.03964,0.017335,0.6969,0.026344,0.000701,0.0189,0.0017,0.057258,0.019108
Zone_DH432,1425,3607,0.001778,0.0276,0.0233,5.0625,12,8,95.65,96.91,0.0056,3.3975,39.0,1.0331,0.001841,0.001841,1.9678,0.04105,0.016956,0.7102,0.026796,0.000724,0.0193,0.0018,0.060252,0.019756
Zone_DH433,1401,3539,0.001804,0.0322,0.0257,5.0521,31,9,96.0,99.43,0.0064,3.1624,39.0,1.0419,0.001825,0.001825,1.9681,0.040093,0.016717,0.6976,0.026679,0.000718,0.0259,0.0018,0.060381,0.026645
Zone_DH434,1545,3666,0.001537,0.0349,0.0247,4.7456,19,14,97.73,98.38,0.0091,3.5528,47.0,1.1957,0.001572,0.001572,1.6749,0.034002,0.018896,0.7588,0.025533,0.000658,0.0251,0.0016,0.053637,0.025877
Zone_DH435,1909,4283,0.001176,0.0262,0.0166,4.4872,21,15,98.01,98.53,0.0079,3.7956,49.0,1.1215,0.001203,0.001203,1.7683,0.033808,0.015211,0.737,0.022947,0.000532,0.0168,0.0012,0.04893,0.016959
Zone_DH436,2095,4836,0.001102,0.0161,0.0114,4.6167,16,13,97.37,97.71,0.0062,3.8442,47.0,1.0268,0.001134,0.001134,1.7245,0.034113,0.013727,0.7558,0.021996,0.000489,0.0103,0.0011,0.048024,0.010259
Zone_DH437,2144,5212,0.001134,0.0121,0.0101,4.8619,25,21,98.23,98.51,0.0098,3.8645,46.0,0.9934,0.001164,0.001164,1.6284,0.03396,0.014439,0.7191,0.021667,0.000473,0.0103,0.0012,0.049791,0.010259
Zone_DH438,2041,5216,0.001253,0.0116,0.0099,5.1112,18,15,98.82,99.12,0.0073,3.5319,51.0,1.1289,0.001273,0.001273,1.5538,0.031199,0.015736,0.7386,0.022145,0.000494,0.01,0.0013,0.049207,0.009969
Zone_DH439,1819,4949,0.001497,0.0123,0.0106,5.4415,18,5,98.9,99.73,0.0027,2.9159,48.0,1.1254,0.001504,0.001504,1.4667,0.033264,0.01647,0.7431,0.02338,0.000551,0.0107,0.0015,0.051953,0.010933
Zone_DH440,1307,3469,0.002032,0.0196,0.0186,5.3083,15,7,97.25,97.93,0.0054,2.9089,41.0,1.1341,0.002088,0.002088,1.498,0.039438,0.019534,0.6945,0.027806,0.000781,0.019,0.0021,0.064095,0.019792
Zone_DH441,786,1978,0.003206,0.0316,0.0276,5.0331,13,8,96.18,98.47,0.0102,3.0834,37.0,1.3197,0.003289,0.003289,1.5732,0.044176,0.027181,0.695,0.035761,0.001292,0.028,0.0033,0.072876,0.028639
Zone_DH442,591,1420,0.004072,0.0348,0.0288,4.8054,19,9,93.74,96.45,0.0152,3.1219,29.0,1.1929,0.00428,0.00428,1.6427,0.052771,0.030174,0.6357,0.041667,0.001754,0.0281,0.0043,0.084814,0.028363
Zone_DH443,604,1450,0.003981,0.0368,0.0345,4.8013,20,12,77.15,94.04,0.0199,2.4819,28.0,1.1393,0.004304,0.004304,1.6392,0.047436,0.025729,0.6758,0.041768,0.001761,0.0352,0.0043,0.08493,0.035211
Zone_DH444,736,1829,0.003381,0.0395,0.0374,4.9701,16,8,91.71,98.37,0.0109,2.4818,31.0,1.1427,0.003475,0.003475,1.5921,0.047106,0.02384,0.6981,0.037012,0.001381,0.038,0.0035,0.079443,0.037983
Zone_DH445,647,1575,0.003768,0.0491,0.0428,4.8686,14,5,88.87,98.92,0.0077,3.0591,33.0,1.2974,0.003837,0.003837,1.6316,0.044166,0.028323,0.6738,0.039377,0.001562,0.0432,0.0038,0.078521,0.043229
Zone_DH446,522,1262,0.00464,0.0406,0.03,4.8352,7,4,98.28,99.43,0.0077,3.52,33.0,1.4444,0.004694,0.004694,1.645,0.049767,0.037925,0.7188,0.043685,0.001927,0.0302,0.0047,0.080113,0.030186
Zone_DH447,334,807,0.007256,0.0163,0.0125,4.8323,4,4,83.53,83.53,0.012,3.5105,20.0,1.0944,0.008883,0.008883,1.6197,0.080969,0.042823,0.6207,0.059555,0.003584,0.009,0.0089,0.112237,0.008961
Zone_DH448,233,535,0.009897,0.0318,0.0236,4.5923,9,9,45.06,45.06,0.0386,3.6325,13.0,0.8517,0.023352,0.023352,1.6471,0.126393,0.06704,0.5973,0.097023,0.009524,0.0095,0.0231,0.175616,0.009524
Zone_DH449,245,544,0.0091,0.0264,0.0184,4.4408,4,4,98.78,98.78,0.0163,3.7407,27.0,1.725,0.009328,0.009328,1.7794,0.065287,0.059862,0.7728,0.063945,0.004132,0.0186,0.0093,0.099907,0.018595
Zone_DH450,258,576,0.008687,0.0367,0.0239,4.4651,6,6,95.74,95.74,0.0233,3.6293,24.0,1.4942,0.009282,0.009282,1.7518,0.072751,0.052869,0.7263,0.063285,0.004049,0.025,0.0092,0.1048,0.026316
Zone_DH451,200,434,0.010905,0.0411,0.03,4.34,12,12,93.0,93.0,0.06,3.4875,21.0,1.4849,0.012438,0.012438,1.7383,0.079351,0.064154,0.6556,0.07296,0.005376,0.0323,0.0124,0.117796,0.03405
Zone_DH452,165,366,0.013525,0.02,0.0202,4.4364,2,2,99.39,99.39,0.0121,3.653,20.0,1.557,0.013691,0.013691,1.7923,0.088868,0.066238,0.6967,0.077706,0.006098,0.0203,0.0136,0.126003,0.020325
Zone_DH453,99,206,0.021233,0.019,0.0101,4.1616,3,3,97.98,97.98,0.0303,3.6146,20.0,2.0101,0.022122,0.022122,1.8835,0.096633,0.10551,0.6603,0.101084,0.010309,0.0103,0.0219,0.150684,0.010309
Zone_DH454,36,68,0.053968,0.0698,0.0278,3.7778,3,3,83.33,83.33,0.0833,3.4177,13.0,2.1667,0.068966,0.068966,1.5,0.15339,0.208046,0.5488,0.181904,0.033333,0.0333,0.0667,0.250012,0.033333
Zone_DH455,37,78,0.058559,0.0492,0.045,4.2162,2,2,91.89,91.89,0.0541,3.4001,11.0,1.8084,0.065954,0.065954,1.8378,0.177918,0.151849,0.5814,0.170643,0.029412,0.049,0.064,0.267037,0.04902
Zone_DH456,165,384,0.014191,0.0449,0.0343,4.6545,5,5,56.97,56.97,0.0303,3.6588,16.0,1.2456,0.025852,0.025852,1.6637,0.115185,0.085135,0.7065,0.102611,0.010638,0.0319,0.0256,0.174653,0.035461
Zone_DH457,174,404,0.013421,0.0595,0.0383,4.6437,7,7,77.01,77.01,0.0402,3.631,15.0,1.1371,0.018292,0.018292,1.6442,0.111686,0.061979,0.6219,0.085976,0.007463,0.0423,0.0182,0.154727,0.046642
Zone_DH458,167,360,0.012986,0.0508,0.0309,4.3114,12,12,88.62,88.62,0.0719,3.8272,16.0,1.2381,0.015812,0.015812,1.7209,0.099584,0.066918,0.6794,0.08181,0.006757,0.0349,0.0157,0.138025,0.036599
Zone_DH459,287,670,0.008163,0.0443,0.0331,4.669,19,11,87.11,87.11,0.0383,4.0269,17.0,1.0035,0.010024,0.010024,1.6026,0.093241,0.040385,0.6447,0.062947,0.004,0.038,0.01,0.12312,0.039333
Zone_DH460,621,1524,0.003958,0.0354,0.0268,4.9082,13,5,94.85,99.03,0.0081,3.9779,26.0,1.0433,0.004025,0.004025,1.6184,0.05874,0.023283,0.7216,0.040134,0.001626,0.0271,0.004,0.08194,0.0271
Zone_DH461,973,2631,0.002782,0.0207,0.0197,5.408,12,4,50.36,52.83,0.0041,4.0528,24.0,0.7694,0.004972,0.004972,1.5683,0.063125,0.02775,0.6591,0.043925,0.001946,0.0292,0.005,0.09018,0.029183
Zone_DH462,1378,3882,0.002046,0.0206,0.019,5.6343,5,5,82.8,82.8,0.0036,4.0892,36.0,0.9698,0.002493,0.002493,1.4073,0.044958,0.019285,0.7271,0.029513,0.000876,0.0177,0.0025,0.062676,0.017675
Zone_DH463,1474,3960,0.001824,0.0209,0.0183,5.3731,12,7,98.58,99.59,0.0047,4.089,38.0,0.9898,0.001839,0.001839,1.4828,0.041573,0.015843,0.7448,0.026,0.000681,0.0184,0.0018,0.057395,0.018392
Zone_DH464,1258,3009,0.001903,0.0314,0.0237,4.7838,18,15,97.38,97.62,0.0119,4.0405,37.0,1.0432,0.001972,0.001972,1.6533,0.04243,0.017702,0.7482,0.028397,0.000814,0.0229,0.002,0.062237,0.022937
Zone_DH465,1191,2747,0.001938,0.0344,0.0249,4.6129,17,10,96.73,98.24,0.0084,3.8828,42.0,1.217,0.001991,0.001991,2.578,0.038485,0.020466,0.7439,0.029089,0.000855,0.0254,0.002,0.060127,0.025356
Zone_DH466,1169,2759,0.002021,0.0361,0.0277,4.7203,22,9,97.52,99.14,0.0077,3.8905,36.0,1.0529,0.002053,0.002053,2.5241,0.04259,0.019685,0.6852,0.029236,0.000863,0.0279,0.0021,0.064188,0.028185
Zone_DH467,975,2316,0.002439,0.0358,0.0292,4.7508,29,9,93.95,96.41,0.0092,3.7934,34.0,1.0889,0.00254,0.00254,2.0963,0.045776,0.021724,0.6616,0.032463,0.001064,0.0292,0.0025,0.072581,0.029539
Zone_DH468,873,2000,0.002627,0.0507,0.0425,4.5819,15,7,97.59,98.63,0.008,3.3563,32.0,1.083,0.002685,0.002685,1.7324,0.048529,0.024107,0.6678,0.033924,0.001161,0.0431,0.0027,0.076146,0.044348
Zone_DH469,865,1901,0.002544,0.0521,0.0365,4.3954,25,8,91.33,96.18,0.0092,3.5527,35.0,1.19,0.002674,0.002674,1.7999,0.04403,0.024599,0.657,0.034515,0.001202,0.0379,0.0027,0.073966,0.039263
Zone_DH470,1241,2767,0.001798,0.0343,0.0239,4.4593,21,16,94.76,95.08,0.0129,3.7316,45.0,1.2774,0.001918,0.001918,1.7691,0.039073,0.021995,0.7329,0.02898,0.000847,0.0242,0.0019,0.059533,0.024492
Zone_DH471,1563,3573,0.001464,0.016,0.0117,4.572,30,18,96.87,98.14,0.0115,3.9147,43.0,1.0876,0.001511,0.001511,1.727,0.037636,0.016814,0.7479,0.025411,0.000652,0.012,0.0015,0.05439,0.011951
Zone_DH472,1623,3940,0.001497,0.0139,0.011,4.8552,21,14,97.66,98.71,0.0086,3.9607,44.0,1.0922,0.00153,0.00153,1.633,0.037063,0.016918,0.7167,0.024869,0.000624,0.0111,0.0015,0.055309,0.011132
Zone_DH473,1682,4412,0.00156,0.0111,0.0108,5.2461,26,15,93.28,95.84,0.0089,3.571,45.0,1.0972,0.001649,0.001649,1.5055,0.035493,0.016769,0.7217,0.024797,0.00062,0.0078,0.0016,0.05458,0.007754
Zone_DH474,1498,4085,0.001822,0.0101,0.0089,5.4539,28,17,93.66,98.0,0.0113,2.878,41.0,1.0593,0.001884,0.001884,1.4474,0.038856,0.015967,0.7204,0.025977,0.000681,0.0091,0.0019,0.059892,0.00931
Zone_DH475,1258,3388,0.002143,0.0149,0.014,5.3863,24,12,93.08,97.85,0.0095,2.8069,40.0,1.1278,0.002212,0.002212,1.4703,0.038857,0.018629,0.6866,0.028336,0.000812,0.0144,0.0022,0.067821,0.014758
Zone_DH476,843,2089,0.002943,0.0272,0.0217,4.9561,11,7,93.59,94.07,0.0083,3.4186,40.0,1.3777,0.003145,0.003145,1.6061,0.040568,0.030826,0.7454,0.035309,0.001261,0.0189,0.0031,0.06568,0.019126
Zone_DH477,647,1580,0.00378,0.0377,0.0281,4.8841,6,6,99.23,99.23,0.0093,3.4299,41.0,1.6119,0.003839,0.003839,1.6253,0.041318,0.038436,0.685,0.039263,0.001558,0.0283,0.0038,0.068369,0.028946
Zone_DH478,599,1430,0.003992,0.0501,0.0398,4.7746,16,9,91.65,95.99,0.015,3.2976,36.0,1.4709,0.004236,0.004236,2.0565,0.043822,0.037533,0.6792,0.0415,0.001739,0.0414,0.0042,0.073284,0.041884
Zone_DH479,739,1795,0.003291,0.0441,0.0395,4.8579,11,7,93.5,96.08,0.0095,3.1306,34.0,1.2507,0.003474,0.003474,2.0297,0.045466,0.029316,0.6538,0.037379,0.001408,0.0411,0.0035,0.075516,0.04108
Zone_DH480,728,1765,0.003335,0.0399,0.0332,4.8489,7,6,94.64,99.31,0.0082,3.3659,33.0,1.2231,0.003381,0.003381,1.6385,0.047332,0.027775,0.6266,0.037048,0.001383,0.0334,0.0034,0.076123,0.033426
Zone_DH481,750,1880,0.003347,0.0265,0.0207,5.0133,11,5,96.67,97.87,0.0067,3.5083,30.0,1.0954,0.00345,0.00345,1.9774,0.054101,0.025719,0.6696,0.036738,0.001362,0.0211,0.0034,0.077223,0.021117
Zone_DH482,527,1388,0.005007,0.0287,0.0256,5.2676,8,8,92.79,92.79,0.0152,3.5897,23.0,1.0019,0.00554,0.00554,1.8495,0.070419,0.028791,0.648,0.045032,0.002045,0.0242,0.0055,0.095614,0.024199
Zone_DH483,372,918,0.006652,0.0319,0.0251,4.9355,6,6,98.66,98.66,0.0161,3.5605,24.0,1.2443,0.006834,0.006834,1.5991,0.067355,0.03914,0.7081,0.051952,0.002725,0.0254,0.0068,0.095484,0.025431
