zone_id,density,transitivity,avg_clustering_coef,avg_degree,n_scc,n_wcc,gscc_pct,gwcc_pct,wcc_fragmentation,orientation_entropy,path_length_p90_norm,mean_in_degree_centrality,mean_out_degree_centrality,hub_dominance_ratio,mean_closeness_centrality,mean_betweenness_centrality,betweenness_gini,mean_katz_centrality,mean_pagerank,mean_local_clustering,mean_strength_norm,global_efficiency,local_efficiency
Zone_DH535,0.0036247981325942687,0.2608,0.2079207920792079,0.5938084017225967,0.7254901960784313,0.38461538461538464,0.9407041383570105,0.9829106945975745,0.014486578610992756,0.9122618536026357,0.13377796735042075,0.0016011412646006326,0.0016011412646006326,0.6744541484716157,0.01625765215231967,0.022243603213046827,0.7941631233088521,0.014643462397578685,0.0016605898704017906,0.23399999999999999,0.0018070112034694616,0.024788932194128095,0.23703999999999997
Zone_DH536,0.004421689550849429,0.2328,0.1863186318631863,0.554887462419761,0.7058823529411765,0.4230769230769231,0.9431747992588018,0.9743660418963617,0.018108223263740945,0.9297736713937832,0.16646632285082794,0.001989387924625974,0.001989387924625974,0.45605895196506546,0.019313114736398875,0.027404532032779278,0.7605334364128333,0.018628888900405795,0.00217200341744582,0.211,0.0021684134441633533,0.03268158345184975,0.21080000000000002
Zone_DH537,0.005430145062446667,0.1956,0.15706570657065705,0.5590043606619538,0.6666666666666666,0.5,0.9461395923409512,0.9796030871003307,0.023434171282488283,0.9127274029508666,0.19543216099887553,0.0024227795451193784,0.0024227795451193784,0.45000000000000007,0.01805853964003844,0.03640298006775562,0.7454580595284114,0.021409358755759174,0.002557067735220148,0.177,0.002891217925551138,0.03722320533559147,0.177
Zone_DH538,0.00946396710883562,0.2128,0.17686768676867687,0.5850599929579372,0.8823529411764706,0.5,0.8381717109326746,0.9181367144432194,0.03089049850873455,0.8909182065606646,0.15401915545387573,0.004601776303711218,0.004601776303711218,0.41888646288209613,0.03246132086675808,0.032867743826238895,0.755315036722072,0.03361699481220816,0.0043861232446482075,0.20299999999999999,0.005421033610408384,0.04855916593385517,0.20278
Zone_DH539,0.010345484164427612,0.1656,0.14536453645364536,0.6687792855014761,0.5490196078431373,0.6153846153846154,0.9510809141445338,0.9636163175303197,0.03728163613123136,0.8531012748889844,0.1628601341657296,0.004728182193021794,0.004728182193021794,0.3518558951965066,0.0326297491929476,0.04170399124116651,0.8142636258214149,0.031245951086534017,0.00401910881676955,0.16599999999999998,0.005421033610408384,0.050140591243174,0.1661
Zone_DH540,0.008871587647477802,0.1584,0.1395139513951395,0.7187508464017768,0.37254901960784315,0.5,0.9736874613959234,0.978638368246968,0.02641670217298679,0.7898939979945566,0.16033967970840285,0.003948679208939906,0.003948679208939906,0.3209606986899564,0.028038997635525413,0.03478466024499666,0.8239273289524547,0.025526941794115663,0.0031466974718120885,0.1575,0.004698229129020599,0.04088545342032983,0.16213
Zone_DH541,0.010486526893322332,0.1648,0.1323132313231323,0.7363018336448092,0.6078431372549019,0.5,0.9234095120444719,0.9666482910694597,0.028760119301235617,0.8304326027789715,0.16569079840241968,0.004746240177209019,0.004746240177209019,0.3066048034934499,0.02989602789864069,0.03760473920720761,0.8498260533436413,0.029261011748975142,0.0037002274286126844,0.1505,0.005421033610408384,0.0436176641950111,0.155785
Zone_DH542,0.011889902045824782,0.2104,0.1863186318631863,0.6786381733972535,0.5490196078431373,0.2692307692307692,0.8756022235948117,0.9167585446527011,0.017682147422241157,0.8729408394212863,0.1929504827639692,0.0057123423312255665,0.0057123423312255665,0.3466157205240175,0.02798501419764416,0.051856275505125914,0.8488596830305374,0.036241986390468155,0.004813303972179102,0.2205,0.0068666425731839535,0.04482092258253629,0.223415
Zone_DH543,0.014957581399284913,0.2948,0.2583258325832583,0.5965439722651066,0.9019607843137255,0.9230769230769231,0.776899320568252,0.8846471885336273,0.0756284618662122,0.953695745595187,0.17158478421032222,0.0076024113428218,0.0076024113428218,0.39230349344978177,0.036538150095550684,0.053957510810302686,0.7056436026285272,0.047895083258617376,0.006870991420285669,0.305,0.009035056017347306,0.06220393510728,0.306755
Zone_DH544,0.013631779747674556,0.2712,0.2277227722772277,0.6199452885891499,0.43137254901960786,0.38461538461538464,0.9397158739962941,0.9683020948180816,0.029186195142735405,0.9676622260421143,0.16828880530458726,0.006112627647375723,0.006112627647375723,0.3955240174672489,0.04153269776832468,0.050326428747848075,0.8171627367607267,0.04065238685068384,0.005571399347797311,0.25899999999999995,0.0072280448138778465,0.05230102810739217,0.26144
Zone_DH545,0.019992806820826367,0.2088,0.16336633663366334,0.6257956176701605,0.23529411764705882,0.2692307692307692,0.9696108709079679,0.9830485115766262,0.027268853855986364,0.9680919639020197,0.21307534220016286,0.008785209307085052,0.008785209307085052,0.39181222707423585,0.050776821671111305,0.07499935488389754,0.8042133745651334,0.05324612729524807,0.0079118684042694,0.184,0.010480664980122876,0.05544759402604829,0.18679500000000002
Zone_DH546,0.037475053067326736,0.134,0.1152115211521152,0.5824056769859971,0.23529411764705882,0.46153846153846156,0.9484867201976529,0.9425303197353914,0.07988922028121005,0.9641527001862197,0.3392919461786033,0.017540321973858058,0.017540321973858058,0.40382096069869,0.06964295354185336,0.12301442479605118,0.8175492848859685,0.08825206138282381,0.015913986258017158,0.1335,0.020961329960245752,0.08179623859618648,0.13354
