grid_score,orientation_deg,null_mean,null_p95,excess,z_vs_null,angular_entropy,ink_fraction,zone_id,zone_prior,row,col,patch_id,valid
0.3440351861780133,20,0.2703430016455409,0.32586805552803966,0.0736921845324724,2.720835362980351,0.9159074175946683,0.0499267578125,Zone_DH130,organic-leaning,2,0,Zone_DH130_r2c0,True
0.5808534526880491,8,0.28463481522509054,0.3527196245690164,0.29621863746295857,8.003559809989794,0.8663280944171571,0.0599365234375,Zone_DH130,organic-leaning,2,1,Zone_DH130_r2c1,True
0.28747465378055564,80,0.28572509798537804,0.3489987343223937,0.0017495557951776042,0.04661174947614029,0.8738385730399193,0.05328369140625,Zone_DH130,organic-leaning,2,2,Zone_DH130_r2c2,True
0.34819443384213916,13,0.27321533841624585,0.3189245583700464,0.07497909542589332,2.5692127531813043,0.9071654006557338,0.05963134765625,Zone_DH130,organic-leaning,2,3,Zone_DH130_r2c3,True
0.277363689998787,20,0.2706210431773207,0.30926158272334686,0.006742646821466303,0.3335892318367127,0.9312642373088271,0.0548095703125,Zone_DH130,organic-leaning,2,4,Zone_DH130_r2c4,True
0.3295148742321022,10,0.2969285585196234,0.38438117607921024,0.032586315712478775,0.673273380685323,0.8084524815782849,0.07177734375,Zone_DH130,organic-leaning,3,0,Zone_DH130_r3c0,True
0.27565530994129833,26,0.30076232829575633,0.3737607472533207,-0.025107018354458,-0.569708289442355,0.8329094251983575,0.0460205078125,Zone_DH130,organic-leaning,3,1,Zone_DH130_r3c1,True
0.5139370673788316,24,0.28834446713503786,0.34269652297760905,0.22559260024379374,7.149267889115823,0.8897173059363884,0.05035400390625,Zone_DH130,organic-leaning,3,2,Zone_DH130_r3c2,True
0.20431253944154784,2,0.28033971901265997,0.3391487637592585,-0.07602717957111213,-2.4515674251338804,0.8897064209298955,0.0572509765625,Zone_DH130,organic-leaning,3,3,Zone_DH130_r3c3,True
0.2553147422869846,47,0.2544084830180354,0.2747257723080208,0.0009062592689491611,0.08458483685598325,0.9750728499564548,0.0787353515625,Zone_DH130,organic-leaning,3,4,Zone_DH130_r3c4,True
0.3916842504130563,44,0.2660572177307557,0.29539821676907757,0.12562703268230063,7.533100802038188,0.9485371537359831,0.06097412109375,Zone_DH130,organic-leaning,4,0,Zone_DH130_r4c0,True
0.24773056189985587,51,0.2931662995161969,0.356736838575229,-0.04543573761634101,-1.2489060915318804,0.8795564039976096,0.0638427734375,Zone_DH130,organic-leaning,4,1,Zone_DH130_r4c1,True
0.43612757049739337,1,0.29959511388051363,0.4138736799931159,0.13653245661687974,2.2157727195324672,0.7822443906646411,0.03900146484375,Zone_DH130,organic-leaning,4,2,Zone_DH130_r4c2,True
0.1684808723237091,53,0.290002788584556,0.35433665989539637,-0.12152191626084693,-3.7858925994427164,0.865127483822979,0.046142578125,Zone_DH130,organic-leaning,4,3,Zone_DH130_r4c3,True
0.2916425725237469,23,0.27550893413668326,0.31150842951892854,0.016133638387063665,0.7012645399745226,0.9211375716357837,0.05902099609375,Zone_DH130,organic-leaning,4,4,Zone_DH130_r4c4,True
0.20643062534026407,60,0.2942239818153892,0.4782929677262713,-0.08779335647512515,-0.8828071624463177,0.7435487211178289,0.05322265625,Zone_DH116,organic-leaning,0,0,Zone_DH116_r0c0,True
0.23710172117305553,69,0.28386484550564933,0.33101081876874305,-0.0467631243325938,-1.7064828558015057,0.9059794169269667,0.07928466796875,Zone_DH116,organic-leaning,0,1,Zone_DH116_r0c1,True
0.38217964714736696,80,0.26583428881215043,0.29264783244978826,0.11634535833521653,8.04781252470883,0.9531119030272364,0.0660400390625,Zone_DH116,organic-leaning,0,2,Zone_DH116_r0c2,True
0.27169608251754124,80,0.2593910302478375,0.27765415767117324,0.012305052269703742,1.0475041234244566,0.9684613798302034,0.06781005859375,Zone_DH116,organic-leaning,0,3,Zone_DH116_r0c3,True
0.24884177617109687,80,0.27079152469723444,0.32592699965645183,-0.02194974852613757,-0.7755840647858018,0.9249219193212658,0.075927734375,Zone_DH116,organic-leaning,0,4,Zone_DH116_r0c4,True
0.6008071443051852,84,0.2902633505177268,0.3537465762273225,0.31054379378745844,8.668309688234942,0.8717031889256474,0.0615234375,Zone_DH116,organic-leaning,1,0,Zone_DH116_r1c0,True
0.18007449855692528,84,0.2942164232537571,0.35549122549519335,-0.11414192469683179,-2.829495331338383,0.8615124739072776,0.07208251953125,Zone_DH116,organic-leaning,1,1,Zone_DH116_r1c1,True
0.4715389144595836,73,0.2763433759608687,0.31117399563624504,0.1951955384987149,9.380356867842865,0.9284222331876569,0.08453369140625,Zone_DH116,organic-leaning,1,2,Zone_DH116_r1c2,True
0.2733803213394937,77,0.2666388556390492,0.2999336393274978,0.006741465700444482,0.3631511652124622,0.9547483254355916,0.06280517578125,Zone_DH116,organic-leaning,1,3,Zone_DH116_r1c3,True
